session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
quantum_peak_session	64_26	easy	64	quimb_cpu_all	quimb	collector_evidence:64_26:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			501			17448.997431343887	collector priority 80
quantum_peak_session	64_26	easy	64	quimb_gpu_all	quimb	collector_evidence:64_26:1	unknown	outputs/tree_tensor_sim/all/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			499			3774.1666177911684	collector priority 90
quantum_peak_session	64_26	easy	64	quimb_rcm_cpu	quimb	collector_evidence:64_26:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_26.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			61			1920.2362505337223	collector priority 55
quantum_peak_session	64_26	easy	64	selected_statevector	exact	challenge-64_26.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_26.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
quantum_peak_session	8_27	moderate	8	collector_snapshot	collector	collector_selected:8_27	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
quantum_peak_session	8_27	moderate	8	exact_statevector	exact	collector_evidence:8_27:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
quantum_peak_session	8_27	moderate	8	exact_statevector	exact	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					0.016299674010952003	exact statevector top list
quantum_peak_session	8_27	moderate	8	peaked_mpo_mps	mpo	challenge-8_27.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_pilot/json/challenge-8_27.peaked_mpo_mps.json	quantum-junction	ebe2a6a	numpy		512	123		208.99605309800245	peaked circuit MPO/MPS marginal candidate
quantum_peak_session	8_27	moderate	8	quimb_cpu_all	quimb	collector_evidence:8_27:2	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-8_27.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			16			9.354290170129389	collector priority 80
quantum_peak_session	16_28	moderate	16	collector_snapshot	collector	collector_selected:16_28	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
quantum_peak_session	16_28	moderate	16	exact_statevector	exact	collector_evidence:16_28:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
quantum_peak_session	16_28	moderate	16	exact_statevector	exact	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					0.08615118100715335	exact statevector top list
quantum_peak_session	16_28	moderate	16	quimb_cpu_all	quimb	collector_evidence:16_28:3	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			251			879.5975143939722	collector priority 80
quantum_peak_session	16_28	moderate	16	quimb_fast_cpu	quimb	collector_evidence:16_28:4	correct	outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			127			337.12958894856274	collector priority 50
quantum_peak_session	16_28	moderate	16	quimb_gpu_all	quimb	collector_evidence:16_28:2	correct	outputs/tree_tensor_sim/all/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			251			88.70587939722463	collector priority 90
quantum_peak_session	24_29	moderate	24	collector_snapshot	collector	collector_selected:24_29	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
quantum_peak_session	24_29	moderate	24	exact_statevector	exact	collector_evidence:24_29:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
quantum_peak_session	24_29	moderate	24	exact_statevector	exact	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					5.6557011529948795	exact statevector top list
quantum_peak_session	24_29	moderate	24	quimb_cpu_all	quimb	collector_evidence:24_29:2	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-24_29.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1904			7177.476240062155	collector priority 80
quantum_peak_session	24_29	moderate	24	quimb_rcm_cpu	quimb	collector_evidence:24_29:3	incorrect	outputs/tree_tensor_sim/rcm_cpu/json/challenge-24_29.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			442			2131.579968066886	collector priority 55
quantum_peak_session	32_30	moderate	32	collector_snapshot	collector	collector_selected:32_30	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
quantum_peak_session	32_30	moderate	32	quimb_cpu_all	quimb	collector_evidence:32_30:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-32_30.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			2017			8272.098411094164	collector priority 80
quantum_peak_session	32_30	moderate	32	quimb_rcm_cpu	quimb	collector_evidence:32_30:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-32_30.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			128			2683.171219384996	collector priority 55
quantum_peak_session	48_31	moderate	48	collector_snapshot	collector	collector_selected:48_31	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
quantum_peak_session	48_31	moderate	48	quimb_cpu_all	quimb	collector_evidence:48_31:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_31.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			2145			5286.312591393944	collector priority 80
quantum_peak_session	48_31	moderate	48	quimb_rcm_cpu	quimb	collector_evidence:48_31:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_31.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			2101			1407.8044407148845	collector priority 55
quantum_peak_session	48_32	moderate	48	collector_snapshot	collector	collector_selected:48_32	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
quantum_peak_session	48_32	moderate	48	quimb_cpu_all	quimb	collector_evidence:48_32:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_32.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1742			6627.036273923935	collector priority 80
quantum_peak_session	48_32	moderate	48	quimb_rcm_cpu	quimb	collector_evidence:48_32:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_32.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			433			1639.386163600022	collector priority 55
quantum_peak_session	56_33	moderate	56	collector_snapshot	collector	collector_selected:56_33	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
quantum_peak_session	56_33	moderate	56	quimb_cpu_all	quimb	collector_evidence:56_33:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			6158.677842762088	collector priority 80
quantum_peak_session	56_33	moderate	56	quimb_rcm_cpu	quimb	collector_evidence:56_33:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			128			1547.5791398540605	collector priority 55
quantum_peak_session	64_34	moderate	64	aer_mps_selected	mps	challenge-64_34.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	quantum-junction	ebe2a6a		4096	64	12345			-
quantum_peak_session	64_34	moderate	64	collector_snapshot	collector	collector_selected:64_34	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
quantum_peak_session	64_34	moderate	64	quimb_cpu_all	quimb	collector_evidence:64_34:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			9827.188070290023	collector priority 80
quantum_peak_session	64_34	moderate	64	quimb_rcm_cpu	quimb	collector_evidence:64_34:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			89			9105.039570288965	collector priority 55
quantum_peak_session	64_34	moderate	64	selected_statevector	exact	challenge-64_34.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_34.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
quantum_peak_session	40_35	hard	40	aer_mps_pilot	mps	collector_evidence:40_35:3	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
quantum_peak_session	40_35	hard	40	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			42.771164417266846	ok_trials=6; expected=6
quantum_peak_session	40_35	hard	40	collector_snapshot	collector	collector_selected:40_35	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	40_35	hard	40	peaked_mpo_mps	mpo	challenge-40_35.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-40_35.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	40_35	hard	40	quimb_cpu_all	quimb	collector_evidence:40_35:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			9906.00760480098	collector priority 80
quantum_peak_session	40_35	hard	40	quimb_gpu_all	quimb	collector_evidence:40_35:1	unknown	outputs/tree_tensor_sim/all/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			8629.290444809012	collector priority 90
quantum_peak_session	48_36	hard	48	aer_mps_pilot	mps	collector_evidence:48_36:3	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
quantum_peak_session	48_36	hard	48	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			46.51113828023275	ok_trials=6; expected=6
quantum_peak_session	48_36	hard	48	collector_snapshot	collector	collector_selected:48_36	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	48_36	hard	48	peaked_mpo_mps	mpo	challenge-48_36.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-48_36.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	48_36	hard	48	quimb_gpu_all	quimb	collector_evidence:48_36:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1839			11122.209334747866	collector priority 90
quantum_peak_session	48_36	hard	48	quimb_rcm_cpu	quimb	collector_evidence:48_36:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			128			5019.068430946907	collector priority 55
quantum_peak_session	48_37	hard	48	collector_snapshot	collector	collector_selected:48_37	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	48_37	hard	48	peaked_mpo_mps	mpo	challenge-48_37.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-48_37.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	48_37	hard	48	quimb_cpu_all	quimb	collector_evidence:48_37:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			14825.98766003875	collector priority 80
quantum_peak_session	48_37	hard	48	quimb_gpu_all	quimb	collector_evidence:48_37:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			512			14706.956619238947	collector priority 90
quantum_peak_session	48_37	hard	48	quimb_rcm_cpu	quimb	collector_evidence:48_37:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			128			7707.789425185183	collector priority 55
quantum_peak_session	56_38	hard	56	collector_snapshot	collector	collector_selected:56_38	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_rcm_cpu
quantum_peak_session	56_38	hard	56	peaked_mpo_mps	mpo	challenge-56_38.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_38.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	56_38	hard	56	quimb_rcm_cpu	quimb	collector_evidence:56_38:1	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			70			19818.51346176816	collector priority 55
quantum_peak_session	56_39	hard	56	collector_snapshot	collector	collector_selected:56_39	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
quantum_peak_session	56_39	hard	56	peaked_mpo_mps	mpo	challenge-56_39.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_39.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
quantum_peak_session	56_39	hard	56	quimb_degree_cpu	quimb	collector_evidence:56_39:2	unknown	outputs/tree_tensor_sim/degree_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			285			5532.806964861229	collector priority 53
quantum_peak_session	56_39	hard	56	quimb_gpu_all	quimb	collector_evidence:56_39:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			1848			12022.908040051116	collector priority 90
quantum_peak_session	64_41	hard	64	aer_mps_pilot	mps	collector_evidence:64_41:1	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
quantum_peak_session	64_41	hard	64	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			76.766011039416	ok_trials=6; expected=6
quantum_peak_session	64_41	hard	64	aer_mps_selected	mps	challenge-64_41.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_41.mps.json	quantum-junction	ebe2a6a		4096	64	12345			-
quantum_peak_session	64_41	hard	64	collector_snapshot	collector	collector_selected:64_41	unstable_top1_vs_aggregate	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from aer_mps_pilot
quantum_peak_session	64_41	hard	64	selected_statevector	exact	challenge-64_41.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_41.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
quantum_peak_session	104_49	very_hard	104	aer_mps_selected	mps	challenge-104_49.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-104_49.mps.json	quantum-junction	ebe2a6a		1024	32	12345			-
quantum_peak_session	104_49	very_hard	104	selected_statevector	exact	challenge-104_49.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-104_49.statevector.json	quantum-junction	ebe2a6a							statevector requires about 3.02e+23 GiB for amplitudes only
