session	challenge	difficulty	qubits	method	method_family	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
tree_tensor_sim_session	56_33	moderate	56	quimb_cpu_all	quimb	challenge-56_33.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	6158.677842762088	graph_ordered_mps_fallback
tree_tensor_sim_session	56_33	moderate	56	quimb_cpu_all	quimb	collector_evidence:56_33:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			6158.677842762088	collector priority 80
tree_tensor_sim_session	56_33	moderate	56	quimb_fast_cpu	quimb	challenge-56_33.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_33	moderate	56	quimb_mst_cpu	quimb	challenge-56_33.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	56_33	moderate	56	quimb_rcm_cpu	quimb	challenge-56_33.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1547.5791398540605	graph_ordered_mps_fallback
tree_tensor_sim_session	56_33	moderate	56	quimb_rcm_cpu	quimb	collector_evidence:56_33:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	801d2ef			128			1547.5791398540605	collector priority 55
tree_tensor_sim_session	64_34	moderate	64	aer_mps_selected	mps	challenge-64_34.mps	ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	quantum-junction-tree-tensor	ebe2a6a		4096	64	12345			-
tree_tensor_sim_session	64_34	moderate	64	aer_mps_selected	mps	challenge-64_34.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-64_34.mps.json	quantum-junction	ebe2a6a		4096	64	12345			-
tree_tensor_sim_session	64_34	moderate	64	aer_tree_mps_all	mps	challenge-64_34.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_34.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	69.54026411205996	graph_ordered_mps_fallback
tree_tensor_sim_session	64_34	moderate	64	collector_snapshot	collector	collector_selected:64_34	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_cpu_all
tree_tensor_sim_session	64_34	moderate	64	quimb_cpu_all	quimb	challenge-64_34.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	9827.188070290023	graph_ordered_mps_fallback
tree_tensor_sim_session	64_34	moderate	64	quimb_cpu_all	quimb	collector_evidence:64_34:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			9827.188070290023	collector priority 80
tree_tensor_sim_session	64_34	moderate	64	quimb_fast_cpu	quimb	challenge-64_34.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	64_34	moderate	64	quimb_mst_cpu	quimb	challenge-64_34.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	64_34	moderate	64	quimb_rcm_cpu	quimb	challenge-64_34.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	9105.039570288965	graph_ordered_mps_fallback
tree_tensor_sim_session	64_34	moderate	64	quimb_rcm_cpu	quimb	collector_evidence:64_34:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-64_34.quimb_tree_graph_mps.json	quantum-junction	801d2ef			89			9105.039570288965	collector priority 55
tree_tensor_sim_session	64_34	moderate	64	selected_statevector	exact	challenge-64_34.statevector	skipped	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-64_34.statevector.json	quantum-junction-tree-tensor	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
tree_tensor_sim_session	64_34	moderate	64	selected_statevector	exact	challenge-64_34.statevector	skipped	outputs/sim_11_26_34_41_49/json/challenge-64_34.statevector.json	quantum-junction	ebe2a6a							statevector requires about 2.75e+11 GiB for amplitudes only
tree_tensor_sim_session	40_35	hard	40	aer_mps_pilot	mps	collector_evidence:40_35:3	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
tree_tensor_sim_session	40_35	hard	40	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			42.771164417266846	ok_trials=6; expected=6
tree_tensor_sim_session	40_35	hard	40	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			42.771164417266846	ok_trials=6; expected=6
tree_tensor_sim_session	40_35	hard	40	aer_tree_mps_all	mps	challenge-40_35.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_35.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	77.06152996141464	graph_ordered_mps_fallback
tree_tensor_sim_session	40_35	hard	40	collector_snapshot	collector	collector_selected:40_35	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	40_35	hard	40	peaked_mpo_mps	mpo	challenge-40_35.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-40_35.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	40_35	hard	40	peaked_mpo_mps	mpo	challenge-40_35.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-40_35.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	40_35	hard	40	quimb_cpu_all	quimb	challenge-40_35.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	9906.00760480098	graph_ordered_mps_fallback
tree_tensor_sim_session	40_35	hard	40	quimb_cpu_all	quimb	collector_evidence:40_35:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			9906.00760480098	collector priority 80
tree_tensor_sim_session	40_35	hard	40	quimb_fast_cpu	quimb	challenge-40_35.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	40_35	hard	40	quimb_gpu_all	quimb	challenge-40_35.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	8629.290444809012	graph_ordered_mps_fallback
tree_tensor_sim_session	40_35	hard	40	quimb_gpu_all	quimb	collector_evidence:40_35:1	unknown	outputs/tree_tensor_sim/all/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			8629.290444809012	collector priority 90
tree_tensor_sim_session	40_35	hard	40	quimb_mst_cpu	quimb	challenge-40_35.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	40_35	hard	40	quimb_rcm_cpu	quimb	challenge-40_35.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-40_35.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	aer_mps_pilot	mps	collector_evidence:48_36:3	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
tree_tensor_sim_session	48_36	hard	48	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			46.51113828023275	ok_trials=6; expected=6
tree_tensor_sim_session	48_36	hard	48	aer_mps_pilot	mps	mps_distill_pilot	unstable_top1_vs_aggregate	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			46.51113828023275	ok_trials=6; expected=6
tree_tensor_sim_session	48_36	hard	48	aer_tree_mps_all	mps	challenge-48_36.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-48_36.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	104.24332811823115	graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	collector_snapshot	collector	collector_selected:48_36	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	48_36	hard	48	peaked_mpo_mps	mpo	challenge-48_36.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-48_36.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	48_36	hard	48	peaked_mpo_mps	mpo	challenge-48_36.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-48_36.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	48_36	hard	48	quimb_cpu_all	quimb	challenge-48_36.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	quimb_fast_cpu	quimb	challenge-48_36.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	quimb_gpu_all	quimb	challenge-48_36.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	11122.209334747866	graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	quimb_gpu_all	quimb	collector_evidence:48_36:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1839			11122.209334747866	collector priority 90
tree_tensor_sim_session	48_36	hard	48	quimb_mst_cpu	quimb	challenge-48_36.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	quimb_rcm_cpu	quimb	challenge-48_36.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	5019.068430946907	graph_ordered_mps_fallback
tree_tensor_sim_session	48_36	hard	48	quimb_rcm_cpu	quimb	collector_evidence:48_36:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_36.quimb_tree_graph_mps.json	quantum-junction	801d2ef			128			5019.068430946907	collector priority 55
tree_tensor_sim_session	48_37	hard	48	aer_tree_mps_all	mps	challenge-48_37.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-48_37.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	125.10986560489982	graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	collector_snapshot	collector	collector_selected:48_37	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	48_37	hard	48	peaked_mpo_mps	mpo	challenge-48_37.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-48_37.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	48_37	hard	48	peaked_mpo_mps	mpo	challenge-48_37.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-48_37.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	48_37	hard	48	quimb_cpu_all	quimb	challenge-48_37.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	14825.98766003875	graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	quimb_cpu_all	quimb	collector_evidence:48_37:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			14825.98766003875	collector priority 80
tree_tensor_sim_session	48_37	hard	48	quimb_fast_cpu	quimb	challenge-48_37.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	quimb_gpu_all	quimb	challenge-48_37.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	14706.956619238947	graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	quimb_gpu_all	quimb	collector_evidence:48_37:1	unknown	outputs/tree_tensor_sim/all/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			14706.956619238947	collector priority 90
tree_tensor_sim_session	48_37	hard	48	quimb_mst_cpu	quimb	challenge-48_37.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	quimb_rcm_cpu	quimb	challenge-48_37.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	7707.789425185183	graph_ordered_mps_fallback
tree_tensor_sim_session	48_37	hard	48	quimb_rcm_cpu	quimb	collector_evidence:48_37:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-48_37.quimb_tree_graph_mps.json	quantum-junction	801d2ef			128			7707.789425185183	collector priority 55
tree_tensor_sim_session	56_38	hard	56	aer_tree_mps_all	mps	challenge-56_38.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_38.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	267.5161918369122	graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	collector_snapshot	collector	collector_selected:56_38	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_rcm_cpu
tree_tensor_sim_session	56_38	hard	56	peaked_mpo_mps	mpo	challenge-56_38.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_38.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_38	hard	56	peaked_mpo_mps	mpo	challenge-56_38.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_38.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_38	hard	56	quimb_cpu_all	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_degree_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260609	degree		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_fast_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_gpu_all	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_identity_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_mid_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_mst_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_rcm_cpu	quimb	challenge-56_38.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	19818.51346176816	graph_ordered_mps_fallback
tree_tensor_sim_session	56_38	hard	56	quimb_rcm_cpu	quimb	collector_evidence:56_38:1	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction	801d2ef			70			19818.51346176816	collector priority 55
tree_tensor_sim_session	56_39	hard	56	aer_tree_mps_all	mps	challenge-56_39.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_39.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	108.1957419118844	graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	collector_snapshot	collector	collector_selected:56_39	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
tree_tensor_sim_session	56_39	hard	56	peaked_mpo_mps	mpo	challenge-56_39.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_39.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_39	hard	56	peaked_mpo_mps	mpo	challenge-56_39.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_39.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
tree_tensor_sim_session	56_39	hard	56	quimb_cpu_all	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_degree_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/degree_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260609	degree	5532.806964861229	graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_degree_cpu	quimb	collector_evidence:56_39:2	unknown	outputs/tree_tensor_sim/degree_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction	801d2ef			285			5532.806964861229	collector priority 53
tree_tensor_sim_session	56_39	hard	56	quimb_fast_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_gpu_all	quimb	challenge-56_39.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	12022.908040051116	graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_gpu_all	quimb	collector_evidence:56_39:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1848			12022.908040051116	collector priority 90
tree_tensor_sim_session	56_39	hard	56	quimb_identity_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/identity_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260610	identity		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_mid_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mid_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	256	20260611	weighted_spectral		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_mst_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	quimb_rcm_cpu	quimb	challenge-56_39.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_39.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
tree_tensor_sim_session	56_39	hard	56	sparse_beam	sparse	challenge-56_39.beam20000	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/sparse_beam/json/challenge-56_39.beam20000.json	quantum-junction-tree-tensor	7b27bc7						1.27999	-
tree_tensor_sim_session	56_39	hard	56	sparse_beam	sparse	collector_evidence:56_39:3	unknown	outputs/tree_tensor_sim/sparse_beam/json/challenge-56_39.beam20000.json	quantum-junction	801d2ef			20000			1.27999	collector priority 45
tree_tensor_sim_session	64_40	hard	64	aer_tree_mps_all	mps	challenge-64_40.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-64_40.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	161.10853242129087	graph_ordered_mps_fallback
tree_tensor_sim_session	64_40	hard	64	collector_snapshot	collector	collector_selected:64_40	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from peaked_mpo_unswap_gpu
tree_tensor_sim_session	64_40	hard	64	peaked_mpo_unswap_gpu	mpo	challenge-64_40.peaked_mpo_unswap	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-64_40.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7	cuda	1000	8192	20260612		1840.6486675189808	mpo_iterative_cancellation_unswapping
tree_tensor_sim_session	64_40	hard	64	peaked_mpo_unswap_gpu	mpo	collector_evidence:64_40:1	unknown	outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-64_40.peaked_mpo_unswap.json	quantum-junction	801d2ef			19			1840.6486675189808	collector priority 70
