challenge	difficulty	qubits	method	method_family	source_sessions	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
16_28	moderate	16	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	9.60164891090244	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	52.85861878003925	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial10:mincut:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	mincut	1.5085113369859755	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial11:mincut:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	mincut	7.3106756748165935	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial12:mincut:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	mincut	45.0739257321693	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial13:greedy:bd32:seed20260617	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260617	greedy	1.411438699113205	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial14:greedy:bd64:seed20260618	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260618	greedy	6.520322704222053	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial15:greedy:bd128:seed20260619	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260619	greedy	39.43637927505188	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	1.4853087158408016	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	7.00864910101518	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	41.95405158121139	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	1.5153508379589766	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	7.459601267008111	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	47.2829141409602	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	1.5561802971642464	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	7.355410072021186	graph_ordered_mps_fallback
16_28	moderate	16	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-16_28.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-16_28.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	44.739579770946875	graph_ordered_mps_fallback
16_28	moderate	16	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=477; snapped=714
16_28	moderate	16	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=477; snapped=714
16_28	moderate	16	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:16_28	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
16_28	moderate	16	collector_snapshot	collector	quantum_peak_session	collector_selected:16_28	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
16_28	moderate	16	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	collector_evidence:16_28:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
16_28	moderate	16	exact_statevector	exact	tree_tensor_sim_session	exact_statevector	ok	../quantum-junction-tree-tensor/agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction-tree-tensor	019dc8c	qiskit-aer-statevector					0.08615118100715335	exact statevector top list
16_28	moderate	16	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					0.08615118100715335	exact statevector top list
16_28	moderate	16	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-16_28.peaked_mpo_unswap	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-16_28.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7	cuda	1000	8192	20260612		93.25762298703194	mpo_iterative_cancellation_unswapping
16_28	moderate	16	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	collector_evidence:16_28:4	correct	outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-16_28.peaked_mpo_unswap.json	quantum-junction	801d2ef			6			93.25762298703194	collector priority 70
16_28	moderate	16	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	879.5975143939722	graph_ordered_mps_fallback
16_28	moderate	16	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:16_28:3	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	801d2ef			251			879.5975143939722	collector priority 80
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260606	weighted_spectral	337.12958894856274	graph_ordered_mps_fallback
16_28	moderate	16	quimb_fast_cpu	quimb	quantum_peak_session	collector_evidence:16_28:4	correct	outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	a6e43e8			127			337.12958894856274	collector priority 50
16_28	moderate	16	quimb_fast_cpu	quimb	tree_tensor_sim_session	collector_evidence:16_28:5	correct	outputs/tree_tensor_sim/fast_cpu/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	801d2ef			127			337.12958894856274	collector priority 50
16_28	moderate	16	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	88.70587939722463	graph_ordered_mps_fallback
16_28	moderate	16	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:16_28:2	correct	outputs/tree_tensor_sim/all/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction	801d2ef			251			88.70587939722463	collector priority 90
16_28	moderate	16	quimb_pilot	quimb	tree_tensor_sim_session	challenge-16_28.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/quimb_pilot/json/challenge-16_28.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	2048	512	20260605	weighted_spectral	62.554985703900456	graph_ordered_mps_fallback
16_28	moderate	16	sparse_beam	sparse	tree_tensor_sim_session	challenge-16_28.beam20000	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/sparse_beam/json/challenge-16_28.beam20000.json	quantum-junction-tree-tensor	7b27bc7						0.595176	-
16_28	moderate	16	sparse_beam	sparse	tree_tensor_sim_session	collector_evidence:16_28:6	unknown	outputs/tree_tensor_sim/sparse_beam/json/challenge-16_28.beam20000.json	quantum-junction	801d2ef			20000			0.595176	collector priority 45
16_28	moderate	16	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-16_28.tno	started	outputs/tno_sim_cpu/json/challenge-16_28.tno.json	quantum-junction	6a48044	numpy		32				local-late
24_13	easy	24	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=exact_match; completed=6/6; exact_match=True; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	3.9422266449983	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	8.165322168002604	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	5.629340077997767	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	20.681314155008295	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	3.7118768360087415	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	7.920101106996299	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	6.627841669993359	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	28.09226937100175	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial10:mincut:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	mincut	0.6912292691413313	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial11:mincut:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	mincut	2.198452446842566	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial12:mincut:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	mincut	8.493872530059889	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial13:greedy:bd32:seed20260617	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260617	greedy	1.0426338310353458	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial14:greedy:bd64:seed20260618	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260618	greedy	5.060937712900341	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial15:greedy:bd128:seed20260619	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260619	greedy	34.037170013878495	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	1.0675896448083222	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	5.826346359914169	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	37.94603211595677	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	0.6749053420498967	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	2.4931546421721578	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	8.410104063805193	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	0.9275302898604423	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	4.220312400022522	graph_ordered_mps_fallback
24_13	easy	24	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-24_13.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-24_13.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	25.712219153996557	graph_ordered_mps_fallback
24_13	easy	24	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=142; snapped=227
24_13	easy	24	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=142; snapped=227
24_13	easy	24	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:24_13	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
